lat,lon,day,hour,category,uid,tid
0.11722107,-0.11739362,2,2,8,139,1221
0.119522065,-0.117010675,2,2,8,139,1221
0.11355078,-0.121010475,2,2,8,139,1221
-0.0040713064,-0.028752126,6,4,1,112,1222
-0.013301764,-0.027515754,1,4,1,112,1222
-0.018648725,-0.02401743,1,4,1,112,1222
-0.0098011345,-0.011385463,6,4,1,112,1222
-0.0010960884,-0.0060070194,6,20,1,112,1222
0.0039683767,-0.0043695457,6,20,1,112,1222
-0.00084436685,-0.020699337,6,20,1,112,1222
-0.00671776,-0.025803942,6,20,1,112,1222
-0.007566996,-0.026613167,6,20,2,112,1222
-0.0038680919,-0.027914384,6,20,2,112,1222
-0.012450274,-0.022748757,6,20,2,112,1222
-0.068326995,-0.010827772,2,22,6,23,1223
-0.068938926,-0.01607455,2,22,6,23,1223
-0.073935986,-0.010244809,2,22,5,23,1223
-0.072634935,-0.008113332,2,22,5,23,1223
-0.07320978,-0.009660952,2,22,6,23,1223
-0.07270114,-0.010772802,2,1,6,23,1223
-0.078195244,-0.012942143,2,1,6,23,1223
-0.084917754,-0.008682065,2,1,6,23,1223
-0.08394314,-0.010140799,2,1,6,23,1223
0.08040939,0.034854107,0,17,3,68,1224
0.07552284,0.03523218,0,17,3,68,1224
0.07362759,0.03613823,1,4,3,68,1224
0.07135305,0.04462049,1,4,3,68,1224
0.07159862,0.042145588,1,4,3,68,1224
0.06557591,0.046382762,1,4,3,68,1224
0.0656309,0.04660637,1,0,3,68,1224
0.07118136,0.048256688,1,0,3,68,1224
0.07671009,0.062312625,1,0,3,68,1224
0.072160706,0.065971546,1,0,3,68,1224
0.08236097,0.06405399,1,0,3,68,1224
0.07489529,0.06736434,1,0,3,68,1224
0.06859571,0.06935903,1,0,3,68,1224
0.07731539,0.06041626,1,0,3,68,1224
0.07932973,0.07708108,2,0,3,68,1224
0.074379176,0.09610229,2,0,3,68,1224
0.08057243,0.082984574,3,0,3,68,1224
0.090709195,0.0781255,3,0,3,68,1224
0.21862425,-0.15813759,0,8,7,37,1225
0.21674076,-0.15622681,0,8,7,37,1225
0.1968151,-0.14697751,4,8,7,37,1225
0.18796232,-0.14014673,4,10,9,37,1225
0.18981192,-0.13029376,4,10,9,37,1225
0.18991898,-0.1251984,4,10,9,37,1225
0.1905883,-0.12170001,4,10,9,37,1225
0.19074611,-0.13208792,5,10,9,37,1225
0.17865472,-0.13659987,5,10,9,37,1225
0.1856087,-0.13519004,5,10,9,37,1225
0.18280274,-0.13679487,5,10,9,37,1225
0.18146612,-0.1227232,5,10,9,37,1225
0.18413766,-0.11561736,5,10,9,37,1225
0.1830191,-0.1264548,5,10,9,37,1225
0.19170268,-0.1242946,5,10,9,37,1225
0.18635824,-0.13343713,5,10,9,37,1225
0.17501082,-0.1312452,5,10,9,37,1225
0.16798916,-0.12679672,5,10,9,37,1225
0.15200056,-0.13192084,5,10,9,37,1225
0.15043783,-0.123619325,5,10,9,37,1225
0.15424797,-0.12114314,5,8,9,37,1225
0.16700391,-0.12800011,5,10,9,37,1225
0.17105125,-0.13655597,5,8,9,37,1225
0.17126696,-0.13194993,5,10,9,37,1225
0.17072263,-0.13476685,5,10,9,37,1225
0.15975815,-0.124685235,5,10,9,37,1225
0.15440446,-0.121224396,5,10,9,37,1225
0.15371603,-0.118136816,5,10,9,37,1225
0.15933149,-0.11930328,5,8,9,37,1225
0.15983835,-0.10957656,5,8,9,37,1225
0.15661605,-0.114057876,5,8,9,37,1225
0.15306374,-0.10891693,5,8,9,37,1225
0.15485437,-0.10989963,5,8,9,37,1225
0.15408793,-0.11088879,5,8,9,37,1225
0.1522601,-0.114698865,5,8,9,37,1225
0.08119914,-0.05396094,1,19,6,92,1226
0.07523264,-0.055476613,5,4,6,92,1226
0.066396415,-0.046756767,5,4,6,92,1226
0.06334379,-0.03852666,5,4,6,92,1226
0.053232048,-0.03642092,5,4,6,92,1226
0.046336863,-0.03711737,5,4,6,92,1226
0.046939176,-0.04343898,5,4,6,92,1226
0.038209993,-0.046966247,5,4,6,92,1226
0.03872412,-0.04713065,5,4,6,92,1226
0.030210782,-0.046313293,5,4,6,92,1226
0.032579284,-0.046752922,5,4,6,92,1226
0.03026836,-0.036355115,5,4,6,92,1226
0.032612134,-0.031571724,5,4,6,92,1226
0.12122087,-0.06847471,6,20,3,94,1227
0.1130631,-0.0708721,3,5,7,94,1227
0.1021366,-0.07581269,5,5,4,94,1227
0.11057389,-0.06704771,5,5,4,94,1227
0.10741508,-0.07090644,5,5,0,94,1227
0.10564022,-0.0681805,5,4,0,94,1227
0.10371606,-0.06638048,5,4,0,94,1227
0.09847897,-0.070822395,6,4,0,94,1227
0.10046677,-0.07293419,6,4,0,94,1227
-0.056265507,0.06056524,3,23,0,166,1228
-0.06514512,0.074870296,3,23,1,166,1228
-0.030922677,0.069366075,3,20,1,166,1228
-0.020159926,0.08989217,2,20,1,166,1228
-0.016657334,0.103604116,2,5,1,166,1228
-0.029876705,0.12027619,2,5,6,166,1228
-0.041608278,0.11316428,2,5,6,166,1228
-0.05002586,0.10901939,2,5,6,166,1228
-0.059738178,0.108448274,2,5,6,166,1228
-0.054227125,0.115724064,6,8,6,166,1228
-0.057476666,0.13332736,6,8,6,166,1228
0.045708764,-0.12493691,0,21,6,64,1229
0.06765592,-0.1240512,3,21,6,64,1229
0.060311552,-0.123375535,3,23,6,64,1229
0.07189913,-0.11078237,3,23,6,64,1229
0.059233304,-0.10775211,3,23,6,64,1229
0.06983383,-0.120988436,3,23,6,64,1229
0.062623024,-0.123707816,3,21,6,64,1229
0.05993898,-0.12520093,3,21,6,64,1229
0.0424993,-0.12407761,3,21,6,64,1229
0.048295546,-0.11935191,3,21,6,64,1229
0.043634895,-0.11404259,3,21,6,64,1229
0.04289613,-0.10758485,3,21,6,64,1229
0.048458513,-0.10412265,3,21,6,64,1229
0.05206911,-0.114638895,3,21,1,64,1229
0.055543642,-0.113446176,3,21,1,64,1229
0.06424086,-0.105249494,3,21,1,64,1229
0.050994944,-0.102109715,3,21,6,64,1229
0.056834567,-0.09950535,3,21,6,64,1229
0.05069982,-0.097637765,3,21,6,64,1229
0.027261145,-0.019730922,1,23,3,28,1230
0.0408589,-0.022225402,1,23,3,28,1230
0.042415615,-0.028116107,5,23,3,28,1230
0.044380713,-0.023863353,5,23,4,28,1230
0.04050488,-0.026604068,5,23,4,28,1230
0.041538462,-0.024767537,5,23,4,28,1230
0.01629946,-0.031259533,5,23,4,28,1230
0.020966683,-0.035861697,5,23,5,28,1230
0.028256807,-0.030219989,5,23,5,28,1230
0.030865218,-0.02454959,5,23,5,28,1230
0.02940233,-0.023325587,5,23,5,28,1230
0.019864488,-0.022343937,5,0,5,28,1230
0.018715944,-0.022352226,5,0,5,28,1230
0.018653333,-0.022444308,5,0,5,28,1230
0.03152709,-0.015753746,5,23,5,28,1230
0.047008965,-0.015061535,0,20,0,78,1231
0.058367196,-0.026949055,0,20,0,78,1231
0.063646436,-0.025625117,0,20,0,78,1231
0.062805,-0.026284672,0,20,0,78,1231
0.06167226,-0.03161823,4,20,5,78,1231
0.06123363,-0.031707503,4,21,5,78,1231
0.057928745,-0.030993111,4,21,5,78,1231
0.0571083,-0.032293566,4,21,5,78,1231
0.052259583,-0.028404303,4,21,5,78,1231
0.044164915,-0.030745171,4,21,5,78,1231
0.04205415,-0.022537656,4,2,5,78,1231
0.04746822,-0.019038863,4,2,5,78,1231
0.04955012,-0.017376222,4,2,5,78,1231
0.041305427,-0.028772779,4,2,1,78,1231
0.04431397,-0.03168077,4,2,1,78,1231
0.044230912,-0.038778044,4,2,1,78,1231
0.045050118,-0.0316583,4,2,1,78,1231
0.043129984,-0.032708295,4,2,5,78,1231
0.047912005,-0.03484217,4,2,5,78,1231
0.038779322,-0.035302915,4,2,5,78,1231
0.04249919,-0.034947135,4,2,5,78,1231
0.044052128,-0.027228527,4,2,5,78,1231
0.037003282,-0.02825839,4,2,5,78,1231
0.034784947,-0.03639496,4,2,5,78,1231
0.028051231,-0.034116812,4,2,5,78,1231
0.03071225,-0.029033817,5,2,5,78,1231
0.03378511,-0.021247752,4,2,5,78,1231
-0.025962554,0.027240612,4,4,2,154,1232
-0.031574532,0.013931133,4,4,2,154,1232
-0.046663135,0.020478472,4,4,2,154,1232
-0.042277806,0.025049247,4,4,2,154,1232
-0.032463796,0.02666083,4,4,2,154,1232
-0.032557774,0.03435056,4,2,2,154,1232
-0.030402035,0.037226178,4,2,2,154,1232
-0.032958683,0.03828083,4,2,2,154,1232
-0.036192436,0.041403316,4,2,2,154,1232
0.093481675,-0.07038674,0,22,0,132,1233
0.09073505,-0.068342835,0,3,4,132,1233
0.08623132,-0.062290642,0,22,4,132,1233
0.09029184,-0.051122878,3,22,6,132,1233
0.09266068,-0.04324496,3,22,6,132,1233
0.090655476,-0.043677688,3,22,6,132,1233
0.08498441,-0.054020982,4,22,8,132,1233
0.10216126,-0.060476363,4,22,0,132,1233
0.110795766,-0.049555376,5,22,0,132,1233
0.11204715,-0.03821215,5,22,0,132,1233
0.11119595,-0.040629566,5,22,0,132,1233
0.1100674,-0.04214056,5,22,0,132,1233
0.11149195,-0.04644128,5,22,0,132,1233
0.112376824,-0.05320262,5,22,0,132,1233
0.110375315,-0.054926,5,22,0,132,1233
0.11090645,-0.04668153,6,22,0,132,1233
0.10971117,-0.03820041,6,22,0,132,1233
0.10961416,-0.03314414,5,22,0,132,1233
0.11061221,-0.0309375,5,22,0,132,1233
0.03076804,-0.10885842,1,3,0,158,1234
0.032461908,-0.09987223,1,3,6,158,1234
0.034604613,-0.0797795,1,2,6,158,1234
0.043757796,-0.071160994,2,2,6,158,1234
0.041166887,-0.07299824,2,2,6,158,1234
0.025547773,-0.07318043,5,2,6,158,1234
0.013259616,-0.0666379,5,2,6,158,1234
0.0076120757,-0.0575557,5,2,6,158,1234
0.007834185,-0.05482748,5,2,6,158,1234
0.0161946,-0.064366154,0,22,4,168,1235
0.034045637,-0.061776303,0,22,4,168,1235
0.02004512,-0.06293064,3,23,4,168,1235
0.015570793,-0.043559805,3,4,4,168,1235
-0.0010735095,-0.036733195,3,16,4,168,1235
-0.009671103,-0.033602566,3,16,4,168,1235
-0.011820238,-0.030915849,3,16,3,168,1235
-0.014204975,-0.030458838,3,16,3,168,1235
-0.0073945783,-0.030242376,3,16,3,168,1235
-0.0053771343,-0.035683483,3,16,3,168,1235
-0.015308794,-0.04063961,3,16,3,168,1235
-0.032658227,-0.03981229,3,16,3,168,1235
-0.04825322,-0.027844004,3,2,3,168,1235
-0.04324794,-0.018739253,3,2,3,168,1235
0.058942605,-0.040015273,3,4,1,71,1236
0.07301377,-0.04677087,3,4,1,71,1236
0.08361401,-0.03510967,3,4,1,71,1236
0.08306119,-0.031056486,3,4,1,71,1236
0.072997555,-0.033531446,3,4,1,71,1236
0.07034975,-0.041237198,3,4,1,71,1236
0.062422205,-0.046197034,3,4,1,71,1236
0.05196445,-0.044050097,3,4,1,71,1236
0.04258218,-0.047013633,3,4,1,71,1236
0.035868976,-0.04569666,3,4,1,71,1236
0.018145446,-0.03929387,3,4,1,71,1236
0.0075357296,-0.036956612,3,4,5,71,1236
0.008781366,-0.027199842,3,4,5,71,1236
0.015892625,-0.028750531,3,4,5,71,1236
0.020072442,-0.030111797,3,4,5,71,1236
0.025059473,-0.030338112,3,4,5,71,1236
0.021955255,-0.032532185,3,4,5,71,1236
0.0737222,-0.080306314,0,4,2,77,1237
0.087481424,-0.07184992,0,4,2,77,1237
0.08123143,-0.0634328,5,4,2,77,1237
0.07866229,-0.065316774,5,4,2,77,1237
0.07475434,-0.052430958,5,4,2,77,1237
0.06271738,-0.04372611,5,16,2,77,1237
0.060999695,-0.047311157,5,16,2,77,1237
0.064483926,-0.053650044,5,16,2,77,1237
0.07217389,-0.061252728,5,4,2,77,1237
0.077455446,-0.06385419,5,2,2,77,1237
0.07262455,-0.07355048,5,2,2,77,1237
0.06733383,-0.06681132,5,2,2,77,1237
0.06816271,-0.059180282,5,2,2,77,1237
0.06727439,-0.05217071,5,2,2,77,1237
0.078489944,-0.05784008,5,2,2,77,1237
0.08190435,-0.05114688,5,2,2,77,1237
0.07486418,-0.04453194,5,2,2,77,1237
0.0759884,-0.03535235,5,2,2,77,1237
0.07313448,-0.032317415,5,2,2,77,1237
0.07147762,-0.02711691,5,2,2,77,1237
0.06259954,-0.030653477,5,2,2,77,1237
0.0632135,-0.03085173,5,2,2,77,1237
0.07526007,-0.03610733,5,2,2,77,1237
0.068507105,-0.043122217,5,2,2,77,1237
0.0607093,-0.04747564,5,2,2,77,1237
0.054862265,-0.04262322,5,2,2,77,1237
0.057931993,-0.034998976,5,2,2,77,1237
0.12584472,-0.069299616,0,21,3,36,1238
0.11227432,-0.06528024,0,5,3,36,1238
0.10692322,-0.046974845,1,2,3,36,1238
0.109696776,-0.030516423,5,2,3,36,1238
0.108252645,-0.027903236,5,4,3,36,1238
0.10016203,-0.036038406,5,4,3,36,1238
0.09991619,-0.03438414,5,4,3,36,1238
0.09802306,-0.035031714,5,4,3,36,1238
0.10267043,-0.03259868,5,4,3,36,1238
0.10131034,-0.036286928,5,4,3,36,1238
0.08309522,-0.041305937,5,4,3,36,1238
0.0876832,-0.03899116,5,4,3,36,1238
0.0928438,-0.03453339,5,4,3,36,1238
0.08998233,-0.034877785,5,4,4,36,1238
0.101911515,-0.03401687,5,4,3,36,1238
0.09796724,-0.036887072,5,4,4,36,1238
0.09212738,-0.029407062,5,4,4,36,1238
0.09215054,-0.037162237,5,4,3,36,1238
0.08912715,-0.03516064,5,4,3,36,1238
0.087492704,-0.040233605,5,4,4,36,1238
0.08137259,-0.034670524,5,4,4,36,1238
0.08461434,-0.042221688,5,4,4,36,1238
0.08733085,-0.040063195,5,4,4,36,1238
0.088460326,-0.0396095,5,4,4,36,1238
0.08761051,-0.036931,5,4,3,36,1238
-0.0499002,0.10360139,0,21,2,23,1239
-0.048789058,0.091770746,0,21,2,23,1239
-0.048786502,0.09410093,0,21,2,23,1239
-0.045674007,0.09869947,0,21,2,23,1239
-0.042163935,0.09972786,0,21,2,23,1239
-0.03771391,0.10415553,0,21,2,23,1239
-0.03589767,0.10413665,0,21,2,23,1239
-0.03491698,0.10879702,0,21,2,23,1239
-0.048042882,0.10915355,0,21,2,23,1239
-0.055540744,0.10101261,0,21,2,23,1239
-0.059157837,0.09371046,0,21,2,23,1239
-0.059767943,0.09217832,0,21,2,23,1239
-0.058726456,0.09420859,0,21,2,23,1239
-0.058206137,0.097127475,0,21,2,23,1239
-0.051755663,0.09194065,6,21,2,23,1239
-0.0537361,0.0867519,6,21,2,23,1239
-0.05104628,0.081312515,6,22,2,23,1239
-0.049251746,0.08455885,6,22,2,23,1239
-0.043702837,0.09162467,6,22,2,23,1239
-0.039149012,0.0970627,6,22,2,23,1239
-0.03504848,0.0997921,6,22,2,23,1239
-0.029052567,0.09516879,6,21,2,23,1239
-0.025678512,0.097098105,6,22,2,23,1239
-0.030239161,0.10586063,6,22,2,23,1239
-0.031541195,0.09018233,6,22,2,23,1239
-0.032520857,0.0975321,6,22,2,23,1239
-0.033891883,0.09757378,6,22,2,23,1239
-0.03667028,0.101658635,6,22,2,23,1239
-0.03632469,0.10011538,6,22,2,23,1239
-0.027386587,0.09786106,6,22,2,23,1239
-0.02391481,0.09205676,6,22,2,23,1239
-0.021753814,0.08317829,6,22,2,23,1239
-0.025214683,0.08862933,6,22,2,23,1239
-0.028634083,0.0900737,6,22,2,23,1239
-0.03462049,0.07783865,6,22,2,23,1239
-0.03835916,0.07105197,6,22,2,23,1239
-0.04273511,0.063571505,6,22,2,23,1239
-0.03928804,0.064081684,6,22,2,23,1239
-0.033138182,0.07264256,6,22,2,23,1239
-0.044099208,0.104985796,6,22,2,23,1239
-0.04186174,0.11200952,6,22,2,23,1239
-0.030480858,0.10073038,6,22,2,23,1239
-0.027396958,0.086720906,6,22,2,23,1239
-0.029415246,0.06860842,6,22,2,23,1239
-0.028585639,0.06282869,6,22,2,23,1239
-0.035943564,0.0675978,6,22,2,23,1239
0.030196343,0.06583628,0,21,0,73,1240
0.027915742,0.058033943,0,21,0,73,1240
0.022085126,0.05695167,0,21,0,73,1240
0.010543022,0.06271396,0,21,0,73,1240
0.025542136,0.070554815,0,21,0,73,1240
0.041079786,0.06811729,0,21,0,73,1240
0.045116264,0.06533402,0,21,1,73,1240
0.048362102,0.07733109,0,21,0,73,1240
0.026781507,0.06282936,0,21,1,73,1240
0.0036180057,0.05816538,0,21,1,73,1240
0.0065607056,0.05453571,0,21,1,73,1240
0.0091764,0.059471436,0,21,1,73,1240
0.019690435,0.059644423,0,21,1,73,1240
0.026320491,0.06355818,0,21,1,73,1240
0.032543678,0.07076515,0,21,1,73,1240
0.018923689,0.06252354,0,21,1,73,1240
0.025406841,0.06766018,2,21,1,73,1240
0.013459902,0.06410435,0,20,1,73,1240
0.012414012,0.0617185,2,20,1,73,1240
0.001068335,0.060161076,2,21,1,73,1240
0.008623879,0.04677149,2,21,1,73,1240
0.0133400075,0.05017119,2,21,1,73,1240
0.016563933,0.041570418,2,21,1,73,1240
0.016983528,0.05485344,2,21,1,73,1240
0.0065463595,0.04800821,2,21,1,73,1240
0.0045107715,0.038244173,2,20,1,73,1240
0.0009951331,0.039573602,2,21,1,73,1240
-0.0059110634,0.049388878,2,21,1,73,1240
0.0010582991,0.061559126,2,21,1,73,1240
0.015815143,0.056303084,2,20,1,73,1240
0.01949085,0.060852885,2,20,1,73,1240
0.017208051,0.060323708,2,20,1,73,1240
-0.034581464,-0.03807553,4,22,7,165,1241
-0.030706827,-0.048872523,4,22,7,165,1241
-0.026787154,-0.04881134,4,22,7,165,1241
-0.027822927,-0.04420369,4,22,7,165,1241
-0.029316619,-0.04170077,4,22,7,165,1241
-0.029570188,-0.039456043,4,22,7,165,1241
-0.02745023,-0.037014533,4,22,7,165,1241
-0.023907132,-0.03431022,4,22,7,165,1241
-0.01928312,-0.028954823,4,22,7,165,1241
-0.021444522,-0.026307095,4,22,7,165,1241
-0.024626162,-0.01938903,4,22,7,165,1241
-0.02224448,-0.018551532,4,22,7,165,1241
-0.016258169,-0.014636427,4,22,7,165,1241
-0.010634255,-0.01138673,4,22,7,165,1241
-0.17229296,-0.022879805,3,22,6,88,1242
-0.16382708,-0.027707698,3,22,6,88,1242
-0.15969767,-0.022700265,3,22,6,88,1242
-0.15154383,-0.015202723,3,22,6,88,1242
-0.15014307,-0.011001881,3,22,6,88,1242
-0.15297091,-0.0074868947,3,0,6,88,1242
-0.14312477,-0.0057038404,3,22,6,88,1242
-0.14229092,-0.0009909272,3,0,6,88,1242
-0.13255315,-0.006880779,3,0,6,88,1242
-0.13375957,-0.0062871873,3,0,6,88,1242
-0.13998981,-0.0066083744,3,0,6,88,1242
-0.14450826,-0.005113896,3,0,6,88,1242
-0.10963297,0.034594387,0,1,4,2,1243
-0.09890458,0.026267536,0,1,4,2,1243
-0.09302175,0.032177843,0,1,4,2,1243
-0.07843354,0.041636802,0,1,4,2,1243
-0.074414715,0.052375488,0,1,4,2,1243
-0.07914764,0.06521927,0,1,4,2,1243
-0.082501784,0.07374974,0,1,4,2,1243
-0.08313577,0.07630553,0,1,4,2,1243
-0.09234443,0.08198639,4,4,4,2,1243
-0.094255164,0.08134966,4,4,4,2,1243
-0.09084073,0.07248943,2,4,4,2,1243
-0.095734656,0.06443195,4,1,4,2,1243
-0.084871024,0.06655338,4,1,4,2,1243
-0.08775665,0.070664264,4,4,4,2,1243
-0.090459704,0.07360455,4,4,4,2,1243
-0.088345736,0.07169255,5,4,4,2,1243
-0.0848919,0.07031547,5,1,4,2,1243
-0.08067274,0.06594569,5,4,4,2,1243
-0.090443954,0.061420023,5,1,4,2,1243
-0.08602685,0.05532509,5,1,4,2,1243
-0.093807265,0.047415636,5,1,4,2,1243
-0.08012009,0.062135085,5,1,4,2,1243
0.1099301,0.05903863,0,4,2,101,1244
0.107822895,0.055268146,4,4,2,101,1244
0.099201456,0.06569675,4,4,2,101,1244
0.09670663,0.06562822,4,4,2,101,1244
0.094722554,0.06369526,4,4,2,101,1244
0.09041363,0.06602756,5,4,2,101,1244
0.098382935,0.06852483,5,4,2,101,1244
0.09591344,0.0668608,5,4,2,101,1244
0.10298,0.055292524,5,4,2,101,1244
0.11740163,0.0046820007,0,19,3,37,1245
0.12800165,-0.011709951,3,19,3,37,1245
0.121014774,-0.0057908855,3,20,3,37,1245
0.12325595,0.00056533515,3,20,3,37,1245
0.12070358,0.0019199774,3,4,3,37,1245
0.12801933,-3.954023e-05,3,4,3,37,1245
0.12110323,-0.008615509,3,4,3,37,1245
0.120971516,-0.01477807,3,19,3,37,1245
0.111944735,-0.017816953,3,19,3,37,1245
0.11213538,-0.015181556,3,19,3,37,1245
0.11170873,-0.015581362,3,19,3,37,1245
0.11379342,-0.01413849,3,19,3,37,1245
0.12047419,-0.01560358,3,19,3,37,1245
0.12553559,-0.015176423,3,19,3,37,1245
0.12217727,-0.02552677,3,19,3,37,1245
0.11682409,-0.016786732,3,19,3,37,1245
0.1167531,-0.011505403,3,19,3,37,1245
0.113105446,-0.009123631,3,19,3,37,1245
0.11687422,-0.00039664656,3,19,3,37,1245
0.11549023,-0.008932672,3,19,3,37,1245
0.11546773,-0.005868636,3,19,3,37,1245
0.11103603,-0.006180078,3,19,3,37,1245
0.10722226,-0.00826285,3,19,3,37,1245
0.10659917,-0.004866801,3,19,3,37,1245
0.100566,-0.0068613216,3,19,3,37,1245
0.09494668,-0.0077425167,3,19,3,37,1245
0.08846831,-0.0074107423,3,19,3,37,1245
0.09472412,-0.005613588,3,19,3,37,1245
0.09812206,-0.0057202056,3,19,3,37,1245
0.106412426,-0.0040474012,3,20,3,37,1245
0.11303869,-0.004985325,3,20,3,37,1245
0.12126833,0.0067355707,3,4,3,37,1245
0.11418319,0.0050208047,3,20,3,37,1245
0.103031754,0.007905401,3,19,3,37,1245
0.093348086,0.0055288747,3,19,3,37,1245
0.09435204,0.00052405894,3,19,3,37,1245
0.09923889,0.0016573295,3,20,3,37,1245
0.105650455,0.0002886355,3,19,3,37,1245
0.10977408,-0.004806757,3,19,3,37,1245
0.11239414,0.0039921254,3,19,3,37,1245
0.111582816,0.004192464,3,19,3,37,1245
0.11062954,0.0017123297,3,19,3,37,1245
0.115781665,0.0013617203,3,19,3,37,1245
0.11742711,0.0027739927,3,19,3,37,1245
0.12432149,0.001321882,3,19,3,37,1245
0.1289416,0.00057604164,3,19,3,37,1245
0.13139337,0.008811332,3,19,3,37,1245
0.12298587,0.008619554,3,19,3,37,1245
0.118845135,0.015981674,3,19,3,37,1245
0.112996906,0.016600057,3,19,3,37,1245
0.11197376,0.010008551,3,19,3,37,1245
-0.0066058114,0.013687059,0,23,5,112,1246
-0.009503944,0.007549826,0,23,5,112,1246
-0.00747554,0.013044864,2,23,6,112,1246
-0.0018615574,0.018649563,2,23,6,112,1246
0.0013471693,0.021437734,2,23,6,112,1246
-0.0058592,0.022238322,2,23,6,112,1246
0.0016334392,0.027339004,6,23,6,112,1246
-0.0024857558,0.02463863,6,23,4,112,1246
-0.0091088,0.019760631,6,23,1,112,1246
-0.007670101,0.016751565,6,23,1,112,1246
0.0104044415,-0.0062777624,0,17,4,151,1247
0.018633742,-0.02333276,4,0,4,151,1247
0.021107193,-0.015631646,4,0,4,151,1247
0.024719633,-0.0041792467,4,0,4,151,1247
0.032043654,-0.002710931,4,0,4,151,1247
0.033618428,-0.001964666,4,0,4,151,1247
0.025044836,-0.012672208,4,0,4,151,1247
0.021397319,-0.017305136,4,0,4,151,1247
0.015919581,-0.017397955,4,0,4,151,1247
0.01319813,-0.015973464,4,0,4,151,1247
0.008231327,-0.016784668,4,0,4,151,1247
0.0088048205,0.00020495057,4,0,4,151,1247
0.010610137,-0.0004383996,4,0,4,151,1247
0.011592526,-0.0011140257,4,0,4,151,1247
0.014455695,-0.0013856888,4,0,4,151,1247
0.016895164,-0.00910119,4,0,4,151,1247
0.014165964,-0.01057905,4,0,4,151,1247
0.018757623,-0.011226259,4,0,4,151,1247
0.024660263,-0.010845341,4,0,4,151,1247
0.022529598,-0.009786665,4,0,4,151,1247
0.024317224,-0.00860405,4,0,4,151,1247
0.02844907,-0.009980045,4,0,4,151,1247
0.03041691,-0.009944469,4,0,4,151,1247
0.024104346,-0.013777629,4,0,4,151,1247
0.025759716,-0.014629915,4,0,4,151,1247
0.022550683,-0.011759475,4,0,4,151,1247
0.023040984,-0.00503017,4,0,4,151,1247
0.021066584,0.001166515,4,0,4,151,1247
0.022959698,0.0022395104,4,0,4,151,1247
0.024314377,0.0026843995,4,0,4,151,1247
0.023824211,-0.0013197884,4,0,4,151,1247
0.022454057,-0.0072111413,4,0,4,151,1247
-0.026250776,-0.14640218,0,23,0,118,1248
-0.04650412,-0.14288977,0,23,0,118,1248
-0.059727583,-0.13854268,4,23,0,118,1248
-0.05489942,-0.12949428,4,23,6,118,1248
-0.055430915,-0.119586386,4,4,6,118,1248
-0.054381933,-0.10738761,4,4,6,118,1248
-0.05144761,-0.09895419,4,4,0,118,1248
-0.055152025,-0.10260179,4,4,0,118,1248
-0.059362408,-0.10394452,4,4,6,118,1248
-0.052819725,-0.112864815,4,4,0,118,1248
-0.046508905,-0.11292944,4,2,0,118,1248
-0.04697038,-0.11064773,4,2,6,118,1248
-0.03957249,-0.104528986,4,2,0,118,1248
-0.034463715,-0.1069578,4,2,0,118,1248
-0.03478537,-0.10919201,4,4,0,118,1248
-0.03682671,-0.11149111,6,4,0,118,1248
-0.04254086,-0.115998335,5,4,0,118,1248
-0.044695925,-0.11546802,6,2,0,118,1248
-0.045575183,-0.108219676,5,2,6,118,1248
-0.04277439,-0.10134033,5,2,8,118,1248
-0.03863361,-0.10042263,5,2,6,118,1248
0.020059925,-0.06696052,0,23,6,27,1249
0.016170096,-0.07727859,2,23,6,27,1249
0.018883955,-0.06245669,2,7,6,27,1249
0.016224615,-0.051520593,2,7,6,27,1249
0.013358634,-0.04448071,5,4,6,27,1249
0.010599401,-0.045387924,5,4,6,27,1249
0.008855119,-0.045574464,5,4,6,27,1249
0.0034232065,-0.05035484,5,4,6,27,1249
0.00917314,-0.048000365,5,4,6,27,1249
0.006897643,-0.04427266,5,0,6,27,1249
0.008060768,-0.039227135,5,0,6,27,1249
0.007357534,-0.03709709,5,0,6,27,1249
0.0074137114,-0.03472496,5,0,6,27,1249
0.055152196,0.07943859,0,22,3,128,1250
0.080145195,0.059491657,0,22,3,128,1250
0.089020655,0.04364062,0,22,3,128,1250
0.08868249,0.05269771,0,22,3,128,1250
0.08629152,0.06213995,0,22,4,128,1250
0.09336616,0.07001569,0,22,4,128,1250
0.0935003,0.06468103,0,22,4,128,1250
0.08370896,0.06394737,1,22,4,128,1250
0.07096268,0.05215618,1,22,4,128,1250
0.07129909,0.064448275,1,22,4,128,1250
0.05767371,0.06001559,1,22,4,128,1250
0.062997475,0.07023828,1,22,4,128,1250
0.05934901,0.07775807,1,22,4,128,1250
0.05527107,0.08147242,1,22,4,128,1250
0.03797533,0.092846625,1,22,4,128,1250
0.043594647,0.08985447,1,22,4,128,1250
0.045096602,0.09545573,6,22,4,128,1250
0.06563054,0.09952933,6,0,4,128,1250
0.071759686,0.098687746,6,0,4,128,1250
0.0664826,0.08962948,6,0,4,128,1250
0.058673147,0.08497944,6,0,4,128,1250
0.05190474,0.08790416,6,0,4,128,1250
0.064637095,0.098566316,6,22,4,128,1250
0.055316854,0.08481636,6,0,4,128,1250
0.058286805,0.07393753,6,22,4,128,1250
0.052148122,0.07083618,6,22,3,128,1250
0.05733164,0.07224087,6,22,3,128,1250
0.0534142,0.07822054,6,22,4,128,1250
0.054886628,0.07451,6,0,4,128,1250
